50
7
1.595322e+02,2.165351e+02,2.391780e+02,10,10,0,0
3.737807e+02,3.981918e+02,7.509969e+01,10,10,0,0
1.101526e+02,1.918357e+02,5.551711e+01,10,10,0,0
2.648486e+02,1.811320e+02,1.090511e+02,10,10,0,0
1.240260e+02,4.373191e+02,3.339260e+02,10,10,0,0
2.408107e+02,4.404596e+02,7.680521e+01,10,10,0,0
3.654957e+02,3.613204e+02,2.828376e+02,10,10,0,0
1.128873e+02,2.987451e+02,1.649716e+02,10,10,0,0
9.035532e+01,1.256707e+02,4.327238e+02,10,10,0,0
6.215377e+01,1.391190e+02,5.418948e+01,10,10,0,0
2.287749e+02,3.597744e+01,4.337361e+02,10,10,0,0
1.184962e+02,7.201673e+01,1.683151e+02,10,10,0,0
1.794418e+02,1.638061e+02,5.792035e+01,10,10,0,0
1.642098e+02,5.085807e+01,2.574427e+02,10,10,0,0
3.726416e+02,3.139815e+02,7.045124e+01,10,10,0,0
6.638809e+01,3.797582e+02,4.373106e+02,10,10,0,0
1.821440e+02,1.622879e+02,3.658410e+02,10,10,0,0
3.465148e+01,5.180130e+01,3.305623e+02,10,10,0,0
3.015606e+02,2.667461e+02,3.583693e+02,10,10,0,0
3.482641e+02,3.816197e+02,1.595896e+02,10,10,0,0
3.416394e+02,2.805014e+02,2.084344e+02,10,10,0,0
5.771580e+01,3.810790e+02,1.819127e+02,10,10,0,0
3.035397e+02,3.635643e+02,7.716596e+01,10,10,0,0
8.754977e+01,2.772930e+02,2.483532e+02,10,10,0,0
4.307141e+02,3.895321e+02,3.604535e+02,10,10,0,0
5.309935e+01,6.279838e+01,6.983736e+01,10,10,0,0
3.892579e+02,4.543537e+02,3.376720e+02,10,10,0,0
8.943733e+01,3.552260e+02,7.965907e+01,10,10,0,0
3.630145e+02,1.356721e+02,3.607309e+02,10,10,0,0
4.667693e+02,4.201186e+02,6.880554e+01,10,10,0,0
1.227125e+02,6.899995e+01,3.773703e+02,10,10,0,0
1.623299e+02,1.368179e+02,2.688925e+02,10,10,0,0
3.015900e+02,4.639902e+02,2.246182e+02,10,10,0,0
3.249741e+02,7.938977e+01,4.501919e+02,10,10,0,0
2.494217e+02,3.760312e+02,2.082030e+02,10,10,0,0
2.233040e+02,2.332827e+02,3.044357e+02,10,10,0,0
5.673148e+01,1.721151e+02,3.777250e+02,10,10,0,0
3.433948e+02,8.639948e+01,8.856815e+01,10,10,0,0
7.155855e+01,3.351913e+01,2.203992e+02,10,10,0,0
1.723930e+02,1.279035e+02,1.429688e+02,10,10,0,0
4.412102e+02,3.480218e+02,2.810050e+02,10,10,0,0
4.745706e+02,1.066944e+02,1.460065e+02,10,10,0,0
2.085597e+02,6.329765e+01,3.378432e+02,10,10,0,0
2.110747e+02,4.722758e+02,2.109828e+02,10,10,0,0
3.093024e+02,9.946641e+01,2.016053e+02,10,10,0,0
1.878495e+02,3.384911e+02,1.623669e+02,10,10,0,0
2.687832e+02,4.045905e+02,2.988706e+02,10,10,0,0
1.728843e+02,3.241606e+02,4.606212e+02,10,10,0,0
4.510789e+02,2.360489e+02,1.382153e+02,10,10,0,0
2.384673e+02,1.254734e+02,7.433343e+01,10,10,0,0
