130
7
1.268660e+02,3.865996e+01,6.382730e+01,1.021448e+01,6.065892e+00,2.201911e-01,2.647130e+00
2.952071e+01,7.118586e+01,9.641694e+01,4.513584e+00,2.541097e+00,2.423219e-01,1.795082e+00
1.132718e+02,1.139689e+02,1.602579e+02,1.030770e+01,7.249264e+00,6.193703e-01,1.177366e+00
1.642823e+02,1.153540e+02,1.095804e+02,3.786889e+00,2.543152e+00,2.012118e+00,3.007723e-01
1.412232e+02,1.072869e+02,1.813200e+02,4.621567e+00,2.907278e+00,1.006336e+00,1.187819e+00
1.898143e+02,1.197356e+02,1.452878e+02,7.561483e+00,4.409682e+00,3.236660e-01,2.389223e-01
8.545657e+01,1.739421e+00,1.061923e+02,5.095479e+00,3.683297e+00,1.760751e+00,6.053926e-01
4.198599e+01,3.635243e+01,1.815129e+02,7.813258e+00,4.595694e+00,1.347197e+00,2.974908e+00
1.576854e+02,5.453246e+01,2.032068e+01,7.285926e+00,5.636102e+00,2.230692e+00,2.537503e+00
1.930159e+02,1.293431e+02,1.015201e+02,4.146647e+00,2.756747e+00,2.065647e+00,3.910150e-01
1.776188e+01,9.174264e+01,9.742647e+01,9.386359e+00,6.257968e+00,2.983925e+00,3.035299e+00
6.257946e+01,7.247269e+01,1.498472e+02,4.100251e+00,2.337550e+00,1.743610e+00,1.894389e+00
1.708871e+02,1.282218e+02,6.149831e+01,5.051617e+00,3.640267e+00,2.975956e-01,2.125611e+00
1.354741e+02,8.004105e+01,1.093075e+02,8.982921e+00,5.403013e+00,1.348621e+00,7.624851e-01
1.291704e+02,1.377860e+02,1.311418e+02,6.266166e+00,3.564870e+00,9.738892e-01,2.936873e+00
4.186458e+01,1.909107e+02,9.567133e+01,2.625367e+00,1.771503e+00,2.292354e+00,1.674907e+00
9.159317e+01,1.070553e+02,1.887726e+01,8.056404e+00,4.576288e+00,6.197039e-01,2.756048e-02
2.324636e+01,1.367136e+02,1.711048e+02,7.564165e+00,4.069905e+00,4.935591e-01,3.048793e+00
2.893098e+01,8.864208e+01,3.489182e+00,6.406282e+00,4.110390e+00,7.137267e-01,2.765119e+00
1.830893e+01,1.360314e+02,1.885207e+02,1.011385e+01,6.547567e+00,6.594323e-01,2.033657e+00
9.277041e+01,1.917475e+02,9.973555e+01,5.337200e+00,4.210722e+00,1.247823e+00,2.803288e-01
1.549138e+02,1.259249e+02,6.130425e+01,6.626952e+00,4.353143e+00,1.041342e-02,2.016684e+00
1.355971e+01,1.294088e+02,8.867748e+01,8.238914e+00,5.566292e+00,2.023550e+00,2.299190e-01
3.002258e+01,1.448744e+01,1.536528e+02,1.004727e+01,5.683808e+00,1.743157e+00,9.415349e-01
3.555761e+01,4.305643e+01,1.146349e+02,8.739966e+00,5.868562e+00,2.888143e+00,1.964401e+00
1.272924e+02,4.393027e+01,8.931487e+01,3.051351e+00,2.217594e+00,1.677771e+00,9.043399e-02
1.418367e+02,3.646055e+00,1.114945e+02,6.744503e+00,3.768043e+00,4.886440e-01,4.983445e-01
1.096665e+02,1.946223e+00,9.045442e+01,9.419180e+00,6.191521e+00,5.778698e-01,2.288864e+00
6.722149e+01,6.948694e+01,8.725038e+01,4.469815e+00,2.812697e+00,3.125713e+00,1.672166e+00
7.712482e+01,1.255097e+02,1.413787e+02,7.311765e+00,3.990200e+00,2.487420e+00,6.179103e-01
4.789152e+01,1.446964e+02,3.370656e+01,3.426013e+00,2.499577e+00,1.284184e+00,2.884871e+00
8.756348e+01,1.308622e+02,3.905755e+01,8.187472e+00,5.498628e+00,7.058380e-01,6.762905e-01
1.499636e+02,2.555595e+01,1.984829e+02,6.414287e+00,4.495314e+00,1.225385e+00,1.108624e+00
1.885253e+02,1.408649e+02,1.785091e+02,5.742397e+00,3.292141e+00,1.353637e+00,4.971185e-01
1.775828e+02,1.924734e+02,2.013230e+01,3.498177e+00,2.709690e+00,2.299564e-01,1.162616e+00
1.853881e+02,1.206964e+02,1.685577e+02,6.653097e+00,4.240587e+00,2.537541e+00,2.315649e+00
