895
7
1.000570e+03,1.473054e+03,4.509897e+02,4.965355e+01,3.175249e+01,5.303952e-01,1.305260e+00
5.851819e+02,1.153200e+03,1.022088e+03,6.817039e+01,4.153448e+01,4.143379e-02,1.072672e+00
4.946852e+02,8.548460e+02,1.392875e+03,1.005713e+01,9.148279e+00,1.084993e+00,7.947519e-01
3.457624e+02,6.313457e+02,1.465151e+03,2.517125e+01,1.590442e+01,1.209285e+00,1.418063e-02
6.025615e+02,8.149204e+02,1.258306e+03,4.400585e+01,3.254127e+01,1.115332e+00,1.099664e+00
1.093686e+03,1.440667e+03,1.658202e+03,5.518279e+01,3.336778e+01,9.291875e-01,1.814134e+00
1.779624e+02,1.741470e+03,1.822614e+03,3.967442e+01,2.315404e+01,8.540613e-01,2.098032e+00
6.263082e+02,8.765132e+01,9.155717e+02,4.282910e+01,2.878827e+01,2.446051e+00,3.067947e+00
2.855485e+02,6.232145e+02,3.348901e+02,2.384128e+01,1.660804e+01,1.413040e-01,1.036376e+00
1.798135e+03,1.324538e+03,1.896946e+03,3.442272e+01,2.468625e+01,2.323064e+00,2.958735e+00
1.968308e+03,1.173042e+03,1.017657e+03,4.688016e+01,3.017169e+01,1.646208e+00,2.583550e-01
1.662919e+03,5.751793e+02,3.723105e+02,2.948938e+01,1.670134e+01,1.581622e+00,1.861664e+00
6.282319e+00,1.398299e+02,1.394194e+03,5.112698e+01,3.010082e+01,3.063473e+00,7.152288e-01
1.940953e+03,3.950085e+02,2.295414e+02,2.414686e+01,1.409424e+01,6.267879e-01,3.044620e+00
1.500225e+03,1.767095e+03,1.166072e+03,1.672632e+01,1.081796e+01,1.652715e+00,1.858337e+00
1.978494e+03,9.267089e+02,1.414744e+03,3.782026e+01,2.871127e+01,3.400549e-02,1.621708e+00
1.061514e+03,1.067056e+03,6.143669e+02,1.301030e+01,8.556076e+00,1.438690e+00,3.087238e+00
1.321448e+03,1.182453e+03,5.658929e+02,5.424976e+01,3.869348e+01,2.400650e-01,9.324713e-01
1.255151e+03,3.198443e+02,5.573411e+02,5.115906e+01,2.777073e+01,1.220560e+00,7.281232e-01
1.222713e+03,6.409818e+02,1.766421e+03,3.662885e+01,2.083319e+01,2.510094e+00,9.231657e-01
1.847933e+03,1.329472e+03,5.290615e+02,3.179328e+01,2.231488e+01,2.978938e+00,3.500746e-01
1.574575e+03,1.798197e+03,1.004814e+03,2.180539e+01,1.347747e+01,6.704909e-01,1.670595e+00
1.118356e+03,9.079611e+02,7.740388e+02,4.493140e+01,2.662861e+01,1.205857e+00,4.086630e-01
1.971820e+03,3.027524e+02,1.493434e+03,4.627594e+01,2.826873e+01,5.222065e-01,3.118830e+00
1.139944e+03,2.118690e+01,7.802359e+01,4.927487e+01,2.942931e+01,2.800887e+00,2.060062e+00
7.688056e+02,2.254931e+02,2.837606e+02,5.239632e+01,3.064443e+01,2.745834e-01,2.753254e+00
2.712285e+02,7.996963e+02,1.696721e+03,2.525247e+01,1.570311e+01,2.556572e+00,5.963873e-01
9.490535e+02,8.563449e+02,1.492919e+03,2.845496e+01,1.906900e+01,2.174738e+00,1.893469e+00
7.148809e+02,1.871473e+03,1.769664e+03,3.966973e+01,2.323170e+01,2.709844e+00,3.825568e-02
1.400658e+03,6.976767e+02,1.760547e+03,3.838144e+01,1.948190e+01,5.693403e-01,2.628511e+00
1.217625e+03,6.181499e+02,6.064783e+02,3.198869e+01,1.924966e+01,1.566291e-01,2.501127e+00
1.325324e+03,1.752673e+03,2.832706e+01,4.379409e+01,2.800099e+01,4.818699e-01,1.460477e-01
1.292799e+03,7.578274e+02,1.083832e+03,4.788340e+01,2.934374e+01,2.513466e+00,1.970095e+00
1.864805e+03,8.602873e+02,8.604825e+02,1.646577e+01,1.099218e+01,2.066059e+00,1.887037e+00
1.082606e+03,2.645713e+02,1.228439e+03,2.002394e+01,1.187450e+01,2.394718e+00,1.896187e+00
1.847387e+03,1.359997e+03,6.827293e+01,3.165435e+01,1.842005e+01,2.941191e-01,9.877520e-01
4.953874e+02,5.210754e+02,1.487773e+03,3.756968e+01,2.431609e+01,2.642947e+00,2.083142e-01
3.186641e+02,1.900130e+03,2.701972e+02,2.476846e+01,1.372508e+01,6.296937e-01,3.052413e+00
5.011308e+02,7.446461e+02,1.222635e+03,2.449620e+01,1.507322e+01,6.944892e-01,1.124612e+00
1.134184e+03,1.025859e+03,1.923925e+03,3.829512e+01,2.167362e+01,2.888333e+00,2.539484e+00
5.124149e+02,7.439156e+02,5.083632e+02,3.725639e+01,2.943154e+01,1.092974e+00,2.940570e+00
1.745922e+03,7.171422e+02,1.767592e+03,4.144908e+01,2.148286e+01,1.225862e+00,1.153319e+00
1.229874e+03,3.063931e+02,2.525573e+02,4.410277e+01,2.482209e+01,2.521880e+00,6.809296e-01
1.137385e+03,2.139985e+02,1.652078e+03,3.724432e+01,2.687187e+01,1.288918e+00,2.440544e+00
1.132644e+03,1.826405e+03,5.548241e+02,3.629769e+01,2.401075e+01,5.665261e-01,1.002392e+00
8.268611e+02,1.714869e+03,1.410942e+03,4.912189e+01,3.028376e+01,3.948123e-01,3.131116e+00
1.481557e+02,3.709087e+02,3.383233e+02,4.432375e+01,2.578698e+01,6.761591e-01,2.184099e+00
2.939711e+02,1.967007e+03,1.132459e+03,4.537157e+01,2.613291e+01,8.068168e-01,1.048541e+00
5.618727e+02,1.262206e+03,1.028802e+03,1.540090e+01,1.166010e+01,4.966619e-01,2.738693e+00
1.745347e+03,9.670375e+02,1.028338e+03,4.350828e+01,3.257798e+01,7.761838e-02,1.307763e+00
1.255532e+03,1.896154e+03,3.552571e+02,2.823943e+01,1.996570e+01,2.959119e+00,2.446902e+00
1.248142e+03,1.817596e+03,1.242176e+02,3.853461e+01,2.603317e+01,1.695292e+00,2.277295e+00
5.989702e+02,1.407810e+02,1.932186e+03,3.142640e+01,2.000397e+01,4.501826e-01,1.664027e+00
5.811300e+02,8.524754e+02,5.093634e+02,4.825851e+01,2.717379e+01,2.326191e+00,8.921721e-01
4.320092e+02,6.680616e+02,3.585100e+02,1.050239e+01,7.682781e+00,2.815399e+00,4.040546e-01
7.410889e+02,1.143906e+03,1.888923e+03,4.312130e+01,2.699736e+01,2.445584e+00,2.890693e+00
9.503367e+02,1.346143e+03,1.249099e+03,3.255095e+01,1.949194e+01,3.031893e+00,1.313200e+00
9.470891e+02,3.098510e+02,2.422278e+02,5.213324e+01,3.120262e+01,1.911569e+00,2.545661e+00
1.901802e+03,1.214577e+03,1.921735e+03,1.502658e+01,1.060036e+01,6.361641e-01,2.876895e+00
6.787923e+02,1.994137e+02,1.259111e+03,5.658644e+01,3.500304e+01,2.932839e+00,1.026365e+00
1.361242e+03,1.026564e+03,6.469978e+02,4.303078e+01,3.149258e+01,7.647322e-01,3.521359e-01
1.751837e+03,1.718067e+03,1.390782e+03,2.021843e+01,1.218867e+01,6.035240e-01,2.277925e+00
1.783478e+03,1.366274e+03,8.802606e+02,5.474440e+01,3.561017e+01,2.020813e+00,2.674780e-01
1.389168e+03,9.408011e+02,1.939807e+03,4.303950e+01,2.420004e+01,9.342188e-01,1.825965e+00
3.619015e+02,6.977871e+01,1.297565e+03,2.122034e+01,1.246477e+01,3.697390e-01,2.342068e+00
7.523553e+02,1.172580e+02,1.168330e+03,6.460767e+01,3.773103e+01,5.730862e-02,2.311776e+00
1.503513e+03,2.286877e+02,1.949657e+03,2.294725e+01,1.648705e+01,2.534665e+00,2.855472e+00
1.765423e+03,8.872404e+02,1.173864e+03,3.372600e+01,2.407947e+01,1.866492e+00,4.097603e-01
