0.0010,2.089463644108861E-16
0.001584893192461114,2.082603349842583E-16
0.0025118864315095794,2.0789030293234228E-16
0.003981071705534973,2.074742597669284E-16
0.00630957344480193,2.06920152447831E-16
0.01,2.0634179176869773E-16
0.01584893192461114,2.0582090347192E-16
0.025118864315095808,2.0534630109954265E-16
0.039810717055349734,2.0491002096834642E-16
0.06309573444801933,2.044875151486562E-16
0.1,2.0405617769861785E-16
0.15848931924611143,2.03633235993771E-16
0.25118864315095824,2.0321120121275458E-16
0.3981071705534973,2.0278003166579957E-16
0.6309573444801937,2.0236052213881387E-16
1,2.019409123122209E-16
1.5848931924611143,2.0151038723920584E-16
2.5118864315095824,2.0108248965997248E-16
3.981071705534973,2.0063661499450956E-16
6.309573444801936,2.0016402215138018E-16
10,1.9967776426501278E-16
15.848931924611142,1.991607196159501E-16
25.11886431509582,1.986324520655754E-16
39.81071705534969,1.9813065331458246E-16
63.0957344480193,1.9763190427281409E-16
100,1.9712068459889476E-16
158.48931924611125,1.9658600853637613E-16
251.18864315095797,1.9597400337345125E-16
398.1071705534969,1.952492317798734E-16
630.957344480193,1.9436027103672203E-16
1000,1.932537607691448E-16
1584.8931924611124,1.9199849627455035E-16
2511.88643150958,1.9062782522910298E-16
3981.071705534969,1.8910582244682828E-16
6309.57344480193,1.8752894777210138E-16
10000,1.8593220252149157E-16
15848.93192461114,1.8425761061864762E-16
25118.864315095823,1.82571347672373E-16
39810.71705534969,1.808634683101805E-16
63095.7344480193,1.7909660942576274E-16
100000,1.7742918983394286E-16
158489.3192461114,1.759032762541186E-16
251188.6431509582,1.7438722090657167E-16
398107.1705534969,1.7278536065427906E-16
630957.344480193,1.7099842219739084E-16
1000000,1.6917359777103218E-16
